PlantID,MarketID,Product,DistanceKm,TransportCostPerUnit
P061,M061,SKU_E,731,15.72
P055,M053,SKU_C,761,16.45
P004,M054,SKU_C,1416,30.09
P078,M035,SKU_C,617,14.45
P087,M096,SKU_E,1391,29.18
P034,M084,SKU_E,1573,34.45
P080,M010,SKU_C,1318,28.66
P039,M051,SKU_C,1114,24.89
P053,M016,SKU_A,578,14.17
P093,M009,SKU_E,1431,29.72
P098,M074,SKU_A,1089,23.0
P086,M084,SKU_E,442,10.52
P019,M046,SKU_D,148,4.85
P001,M059,SKU_C,1148,24.46
P091,M063,SKU_D,1692,35.13
P044,M073,SKU_C,908,19.82
P083,M019,SKU_D,1174,25.29
P010,M100,SKU_A,794,18.05
P007,M035,SKU_B,1579,32.32
P038,M009,SKU_A,1764,38.12
P096,M035,SKU_A,402,8.87
P037,M067,SKU_E,862,19.55
P068,M008,SKU_C,1989,42.66
P047,M009,SKU_C,332,9.24
P056,M089,SKU_E,570,13.52
P076,M085,SKU_D,1292,27.4
P058,M024,SKU_E,1621,35.33
P098,M001,SKU_A,1922,40.43
P067,M058,SKU_A,110,2.81
P064,M064,SKU_B,852,18.55
P055,M050,SKU_B,1224,27.35
P010,M003,SKU_A,415,9.54
P056,M060,SKU_E,1067,23.57
P092,M036,SKU_D,1617,32.94
P093,M072,SKU_D,1351,28.56
P098,M023,SKU_B,482,10.28
P034,M081,SKU_B,1580,34.56
P083,M042,SKU_A,1899,39.73
P063,M020,SKU_B,1736,37.44
P047,M060,SKU_C,108,3.97
P072,M037,SKU_E,690,16.47
P016,M002,SKU_A,1395,29.5
P094,M053,SKU_B,263,6.6
P033,M068,SKU_D,1420,30.95
P066,M089,SKU_B,1806,37.28
P084,M093,SKU_D,106,5.08
P082,M003,SKU_B,1437,29.41
P008,M052,SKU_E,482,11.12
P048,M049,SKU_B,1260,26.51
P052,M065,SKU_E,885,20.43
P073,M051,SKU_B,1435,29.75
P068,M085,SKU_C,1813,37.23
P041,M052,SKU_A,121,5.12
P057,M054,SKU_A,1164,24.68
P035,M042,SKU_C,1570,33.42
P098,M056,SKU_C,1902,41.01
P083,M033,SKU_E,484,10.98
P014,M080,SKU_B,995,20.81
P055,M099,SKU_D,470,10.44
P012,M003,SKU_C,1787,36.35
P084,M018,SKU_E,1918,41.28
P076,M007,SKU_E,932,20.27
P075,M003,SKU_D,1528,32.28
P062,M040,SKU_A,1510,32.54
P099,M031,SKU_B,1271,26.72
P052,M075,SKU_D,1482,31.57
P011,M058,SKU_A,1364,29.17
P038,M070,SKU_A,1890,39.95
P040,M031,SKU_C,626,13.24
P037,M091,SKU_C,1061,21.93
P057,M061,SKU_B,1591,34.59
P079,M024,SKU_D,292,8.7
P090,M085,SKU_E,211,6.23
P083,M022,SKU_A,1038,21.65
P041,M056,SKU_A,826,17.12
P001,M040,SKU_B,1674,34.8
P094,M079,SKU_A,455,9.69
P003,M032,SKU_E,151,5.49
P037,M047,SKU_A,1186,26.37
P088,M060,SKU_B,746,16.61
P092,M042,SKU_E,414,10.5
P100,M015,SKU_A,1061,21.99
P002,M033,SKU_D,1503,30.83
P080,M005,SKU_C,1468,31.5
P003,M081,SKU_D,1426,29.78
P003,M022,SKU_D,910,18.74
P020,M054,SKU_D,884,19.47
P037,M035,SKU_C,135,5.61
P069,M023,SKU_E,250,6.25
P060,M073,SKU_E,1170,25.14
P039,M011,SKU_B,1778,36.82
P012,M008,SKU_A,304,8.04
P091,M001,SKU_E,1657,35.93
P043,M083,SKU_B,1681,36.41
P091,M039,SKU_A,1018,22.4
P055,M025,SKU_D,1934,41.1
P027,M013,SKU_D,1733,36.72
P099,M088,SKU_C,1195,24.76
P062,M056,SKU_C,1223,27.14
P037,M050,SKU_E,1995,42.55
P096,M092,SKU_E,582,12.19
P094,M049,SKU_E,360,8.5
P085,M005,SKU_C,668,16.09
P070,M027,SKU_D,1310,27.16
P087,M027,SKU_C,1008,23.12
P032,M031,SKU_A,613,13.88
P086,M017,SKU_D,1906,39.54
P008,M089,SKU_B,504,10.83
P023,M079,SKU_D,275,6.06
P037,M026,SKU_C,341,9.49
P031,M063,SKU_B,675,16.09
P017,M051,SKU_C,179,5.28
P060,M066,SKU_B,1944,39.52
P027,M075,SKU_A,1930,39.13
P011,M011,SKU_B,1122,24.9
P012,M066,SKU_E,1405,29.41
P045,M089,SKU_E,1684,34.55
P075,M014,SKU_E,404,10.96
P013,M095,SKU_E,1308,28.87
P097,M090,SKU_B,132,3.14
P053,M013,SKU_D,389,8.34
P005,M015,SKU_D,1843,37.43
P001,M072,SKU_B,111,4.66
P005,M035,SKU_D,966,21.02
P052,M093,SKU_D,786,16.72
P093,M098,SKU_B,188,4.45
P020,M072,SKU_C,1218,26.55
P015,M003,SKU_D,644,13.99
P074,M090,SKU_E,1927,40.55
P052,M094,SKU_B,1464,29.87
P020,M060,SKU_A,936,21.29
P001,M049,SKU_E,1241,27.28
P039,M002,SKU_E,150,4.27
P085,M020,SKU_C,1720,36.39
P075,M045,SKU_B,776,18.07
P056,M095,SKU_D,437,9.78
P007,M037,SKU_A,1665,35.76
P085,M002,SKU_B,856,18.43
P059,M060,SKU_B,157,4.32
P023,M056,SKU_E,1285,28.09
P004,M067,SKU_E,293,6.85
P070,M092,SKU_D,1009,23.18
P083,M023,SKU_A,1053,23.77
P082,M070,SKU_B,1391,30.03
P018,M072,SKU_D,1524,32.59
P072,M089,SKU_C,364,8.47
P067,M041,SKU_D,1718,35.81
P071,M096,SKU_C,1746,37.91
P082,M098,SKU_D,890,19.06
P079,M002,SKU_A,322,8.56
P037,M032,SKU_D,874,19.89
P030,M022,SKU_C,1827,38.18
P041,M034,SKU_E,168,4.63
P054,M073,SKU_C,1215,25.0
P028,M078,SKU_C,1916,38.92
P089,M096,SKU_C,1914,38.86
P013,M061,SKU_B,1291,27.21
P067,M097,SKU_E,1492,32.15
P092,M026,SKU_A,1264,27.76
P041,M018,SKU_C,1095,23.6
P049,M084,SKU_A,1338,29.02
P045,M100,SKU_A,1276,27.92
P094,M084,SKU_C,1215,25.31
P084,M095,SKU_C,318,9.31
P041,M100,SKU_D,299,7.95
P079,M053,SKU_C,533,12.5
P055,M078,SKU_E,1602,34.61
P028,M097,SKU_D,1123,23.43
P015,M012,SKU_E,561,11.89
P059,M078,SKU_E,1959,40.93
P067,M061,SKU_E,683,16.41
P085,M032,SKU_E,861,19.0
P023,M068,SKU_C,173,5.95
P077,M015,SKU_C,217,7.02
P051,M080,SKU_A,1270,26.44
P077,M034,SKU_C,222,5.72
P011,M006,SKU_C,1007,21.77
P090,M083,SKU_C,434,10.94
P055,M071,SKU_D,190,5.39
P029,M006,SKU_A,1290,27.94
P007,M054,SKU_A,697,15.95
P037,M009,SKU_B,1185,24.47
P067,M020,SKU_B,966,20.21
P062,M014,SKU_E,285,8.44
P045,M006,SKU_A,1901,40.27
P024,M068,SKU_C,391,10.02
P075,M009,SKU_C,397,8.53
P052,M056,SKU_D,432,9.26
P044,M008,SKU_A,688,14.89
P001,M092,SKU_A,1776,38.36
P067,M003,SKU_E,1151,25.48
P090,M051,SKU_E,1900,38.95
P072,M017,SKU_A,1909,39.76
P078,M064,SKU_C,919,19.74
P033,M097,SKU_B,463,12.07
P023,M026,SKU_C,264,8.27
P067,M014,SKU_A,1903,39.52
P078,M061,SKU_D,1895,40.58
P052,M086,SKU_B,246,7.09
P057,M053,SKU_B,482,10.53
P005,M071,SKU_D,1388,30.07
P047,M099,SKU_A,1172,24.72
P007,M049,SKU_E,183,5.73
P015,M080,SKU_D,706,16.3
P070,M077,SKU_A,1668,34.45
P099,M036,SKU_E,979,21.4
P043,M090,SKU_E,1378,29.66
P070,M016,SKU_D,1528,33.32
P094,M012,SKU_C,164,5.72
P016,M059,SKU_B,1315,27.52
P064,M078,SKU_B,801,16.91
P034,M090,SKU_D,521,12.63
P015,M071,SKU_A,1471,31.42
P062,M055,SKU_B,422,10.32
P071,M082,SKU_E,1884,38.88
P001,M057,SKU_E,1059,22.72
P022,M045,SKU_B,1497,32.0
P090,M038,SKU_D,516,12.05
P059,M069,SKU_E,1438,30.07
P036,M084,SKU_C,1633,33.71
P021,M001,SKU_E,989,22.46
P015,M068,SKU_A,133,3.32
P027,M054,SKU_A,393,10.02
P077,M048,SKU_A,679,15.03
P097,M037,SKU_B,840,17.43
P021,M037,SKU_A,1211,26.67
P095,M070,SKU_A,1252,26.42
P031,M032,SKU_D,751,16.48
P067,M063,SKU_D,775,17.66
P039,M057,SKU_D,1236,27.67
P009,M025,SKU_B,693,14.89
P092,M026,SKU_D,558,13.63
P094,M094,SKU_B,1290,26.93
P073,M099,SKU_A,1274,26.59
P034,M014,SKU_E,533,11.99
P015,M059,SKU_E,1992,41.83
P097,M002,SKU_D,1114,24.91
P098,M057,SKU_D,300,8.1
P087,M057,SKU_C,594,13.67
P037,M042,SKU_C,1755,36.85
P054,M087,SKU_B,323,7.43
P024,M054,SKU_E,510,10.81
P091,M070,SKU_B,1552,31.85
P058,M047,SKU_D,1388,28.96
P080,M075,SKU_C,812,18.15
P041,M061,SKU_D,907,18.65
P078,M033,SKU_E,1590,34.12
P042,M040,SKU_D,1369,29.76
P025,M078,SKU_D,1477,31.11
P008,M042,SKU_A,1799,37.68
P001,M014,SKU_C,1295,27.35
P044,M030,SKU_E,137,3.31
P005,M056,SKU_D,1207,26.99
P046,M009,SKU_D,1629,33.59
P087,M036,SKU_A,1938,41.11
P010,M042,SKU_C,1588,34.07
P040,M060,SKU_E,157,5.38
P095,M013,SKU_C,1933,40.2
P079,M056,SKU_E,580,12.17
P020,M064,SKU_E,279,6.49
P042,M055,SKU_B,767,17.96
P002,M064,SKU_E,433,10.3
P005,M069,SKU_B,1570,33.79
P024,M052,SKU_B,1850,38.37
P082,M099,SKU_D,1503,31.59
P036,M028,SKU_D,507,10.8
P071,M032,SKU_A,1687,34.76
P042,M057,SKU_E,447,11.38
P051,M037,SKU_C,597,12.77
P009,M072,SKU_B,1379,29.6
P091,M097,SKU_B,522,12.08
P084,M069,SKU_E,1964,41.68
P020,M036,SKU_B,855,17.86
P053,M057,SKU_A,1280,26.13
P098,M096,SKU_E,657,15.0
P100,M081,SKU_A,1697,36.36
P074,M015,SKU_D,1107,23.79
P054,M057,SKU_D,865,18.1
P047,M010,SKU_A,819,18.36
P050,M025,SKU_B,1901,40.01
P069,M013,SKU_E,941,20.98
P038,M098,SKU_C,1127,23.41
P096,M085,SKU_B,1874,38.6
P074,M028,SKU_A,742,16.96
P021,M049,SKU_A,1148,23.94
P006,M003,SKU_B,1556,33.43
P097,M001,SKU_C,1895,38.88
P043,M092,SKU_B,657,14.08
P042,M055,SKU_C,1599,33.25
P074,M019,SKU_E,1230,27.4
P044,M093,SKU_A,538,12.14
P054,M085,SKU_D,1910,40.43
P099,M030,SKU_D,1485,32.15
P029,M030,SKU_B,1698,35.21
P051,M067,SKU_E,1384,30.18
P049,M084,SKU_D,1081,24.31
P094,M098,SKU_B,644,14.45
P020,M055,SKU_E,1052,22.9
P006,M002,SKU_B,1582,32.78
P051,M010,SKU_E,1792,36.93
P096,M008,SKU_C,1198,25.28
P034,M087,SKU_C,1298,28.48
P003,M047,SKU_B,166,5.95
P050,M089,SKU_A,458,10.1
P015,M034,SKU_A,1188,25.24
P026,M009,SKU_B,182,5.21
P092,M068,SKU_E,529,13.2
P079,M085,SKU_E,1931,39.93
P018,M057,SKU_A,1031,22.04
P062,M071,SKU_E,1625,35.14
P002,M043,SKU_C,1650,34.77
P081,M019,SKU_D,733,16.41
P075,M008,SKU_C,933,19.37
P058,M010,SKU_B,1267,27.22
P070,M076,SKU_D,1989,42.64
P068,M038,SKU_B,1243,27.05
P058,M026,SKU_C,1371,30.09
P059,M084,SKU_B,962,21.71
P060,M001,SKU_C,585,13.32
P044,M090,SKU_C,1374,29.69
P093,M094,SKU_A,529,13.31
P019,M035,SKU_E,732,16.44
P041,M073,SKU_A,1117,24.65
P051,M066,SKU_C,268,5.88
P021,M052,SKU_B,1188,25.69
P010,M065,SKU_E,575,14.22
P095,M034,SKU_C,1063,23.12
P099,M052,SKU_A,794,18.8
P064,M073,SKU_E,497,10.92
P078,M024,SKU_C,1154,24.36
P056,M077,SKU_E,1390,28.47
P092,M085,SKU_E,1303,27.28
P050,M028,SKU_E,1875,39.09
P023,M024,SKU_E,1408,29.44
P068,M027,SKU_C,1581,34.15
P082,M026,SKU_D,465,10.3
P033,M074,SKU_E,543,13.77
P100,M056,SKU_B,235,6.99
P030,M057,SKU_A,1366,30.27
P011,M043,SKU_D,1321,28.49
P045,M008,SKU_D,558,13.27
P029,M017,SKU_E,1862,37.78
P010,M071,SKU_A,155,3.81
P068,M011,SKU_D,1952,39.85
P011,M022,SKU_C,1397,29.54
P009,M005,SKU_D,680,14.65
P082,M031,SKU_C,1402,30.83
P042,M010,SKU_E,1299,27.87
P031,M070,SKU_D,392,9.96
P036,M050,SKU_E,174,4.42
P086,M088,SKU_E,787,17.39
P012,M069,SKU_D,1217,25.14
P020,M001,SKU_B,1896,40.62
P084,M016,SKU_A,588,12.59
P034,M069,SKU_E,1708,34.8
P043,M063,SKU_C,280,7.82
P008,M059,SKU_B,1842,39.14
P028,M008,SKU_A,1327,29.47
P021,M075,SKU_E,383,10.59
P065,M034,SKU_E,823,19.16
P091,M097,SKU_C,217,6.51
P004,M072,SKU_D,1481,30.4
P011,M046,SKU_D,646,15.0
P067,M044,SKU_C,1358,29.84
P060,M074,SKU_C,104,3.08
P086,M018,SKU_A,1757,37.6
P009,M026,SKU_D,378,8.11
P035,M089,SKU_A,700,15.82
P074,M041,SKU_E,242,7.42
P042,M080,SKU_E,1740,35.38
P097,M051,SKU_C,458,11.2
P075,M043,SKU_E,1346,28.26
P040,M001,SKU_A,1871,39.37
P030,M004,SKU_C,170,5.62
P089,M019,SKU_C,790,18.26
P035,M020,SKU_C,185,5.72
P050,M065,SKU_B,850,19.37
P014,M068,SKU_A,1450,30.57
P034,M053,SKU_B,1514,31.78
P030,M001,SKU_D,1562,32.67
P097,M090,SKU_B,132,3.14
P079,M018,SKU_A,874,19.63
P048,M096,SKU_B,1248,25.98
P056,M076,SKU_C,1458,31.65
P090,M093,SKU_E,699,14.76
P094,M012,SKU_E,1483,31.76
P090,M053,SKU_E,1493,31.73
P035,M081,SKU_B,1600,33.99
P083,M040,SKU_B,334,9.51
P024,M019,SKU_B,1518,31.75
P037,M035,SKU_A,1231,26.88
P009,M100,SKU_E,1913,39.8
P082,M009,SKU_A,999,21.93
P005,M007,SKU_C,654,15.94
P084,M090,SKU_E,672,15.12
P067,M088,SKU_B,618,14.25
P036,M096,SKU_D,1469,31.49
P079,M097,SKU_D,928,20.36
P040,M085,SKU_B,1775,37.21
P058,M078,SKU_C,1811,38.54
P085,M084,SKU_C,1735,37.3
P095,M042,SKU_E,1991,40.69
P039,M015,SKU_A,1419,30.58
P005,M084,SKU_D,497,10.73
P089,M045,SKU_B,840,19.71
P023,M084,SKU_A,1676,35.6
P095,M001,SKU_C,275,8.17
P028,M095,SKU_C,1526,31.36
P088,M038,SKU_E,498,12.62
P075,M068,SKU_E,196,5.45
P007,M054,SKU_C,247,5.87
P085,M017,SKU_E,1786,36.61
P007,M060,SKU_A,706,15.34
P051,M032,SKU_A,292,8.59
P068,M065,SKU_C,1347,28.92
P003,M067,SKU_A,1122,24.52
P030,M083,SKU_A,736,17.02
P056,M095,SKU_D,437,9.78
P022,M057,SKU_E,1898,39.35
P059,M070,SKU_A,1999,41.53
P055,M058,SKU_A,1601,34.19
P085,M008,SKU_B,255,7.2
P068,M048,SKU_C,1325,27.33
P068,M031,SKU_C,504,12.28
P013,M043,SKU_E,861,19.82
P079,M097,SKU_B,990,21.86
P048,M071,SKU_A,252,6.0
P054,M061,SKU_B,1380,29.91
P063,M071,SKU_C,1272,26.77
P082,M083,SKU_E,197,5.68
P015,M067,SKU_B,915,20.64
P028,M090,SKU_C,1211,25.21
P030,M036,SKU_C,1093,22.68
P062,M045,SKU_D,1546,33.64
P041,M048,SKU_E,1718,36.43
P015,M042,SKU_C,1510,32.18
P062,M004,SKU_C,481,12.44
P049,M034,SKU_D,274,7.32
P005,M006,SKU_C,1307,27.36
P099,M080,SKU_E,1470,30.54
P087,M017,SKU_C,590,14.76
P021,M058,SKU_A,1131,23.94
P068,M042,SKU_B,1631,35.11
P048,M059,SKU_A,1128,24.52
P055,M052,SKU_C,364,8.41
P058,M034,SKU_C,144,4.93
P007,M011,SKU_C,104,4.5
P056,M047,SKU_D,517,11.51
P033,M008,SKU_C,111,4.79
P025,M084,SKU_A,1048,23.6
P092,M097,SKU_C,822,18.64
P010,M062,SKU_C,586,13.03
P018,M015,SKU_A,1737,37.09
P018,M086,SKU_E,223,6.79
P062,M092,SKU_A,183,5.88
P057,M019,SKU_B,1092,24.78
P056,M031,SKU_A,252,6.23
P086,M066,SKU_E,1509,32.41
P093,M010,SKU_E,113,4.24
P066,M043,SKU_C,1583,32.65
P028,M029,SKU_C,757,16.16
P098,M005,SKU_B,569,12.41
P082,M076,SKU_B,1417,29.2
P010,M025,SKU_E,278,6.57
P065,M081,SKU_A,1088,22.59
P078,M061,SKU_B,1533,32.01
P009,M063,SKU_E,1805,37.72
P026,M077,SKU_A,1331,28.95
P099,M083,SKU_C,424,9.11
P015,M094,SKU_C,1859,39.65
P037,M028,SKU_D,1209,25.33
P016,M050,SKU_C,1208,26.96
P093,M090,SKU_A,410,10.86
P073,M094,SKU_A,1076,24.18
P063,M005,SKU_A,1932,40.77
P007,M004,SKU_D,173,4.83
P011,M028,SKU_A,290,7.34
P043,M082,SKU_E,1113,23.26
P045,M048,SKU_A,1720,36.5
P019,M027,SKU_A,1672,35.68
P032,M030,SKU_D,266,7.67
P016,M036,SKU_E,1159,25.69
P001,M046,SKU_B,201,5.15
P007,M075,SKU_E,165,5.09
P092,M090,SKU_A,1807,37.71
P088,M083,SKU_B,120,3.46
P034,M010,SKU_D,1460,30.24
P038,M099,SKU_C,1662,35.13
P007,M095,SKU_B,515,11.67
P087,M070,SKU_B,297,7.18
P004,M006,SKU_A,1930,40.16
P052,M089,SKU_E,1259,27.44
P068,M095,SKU_C,1764,37.49
P070,M022,SKU_C,367,9.19
P085,M089,SKU_D,1615,33.21
P006,M041,SKU_E,187,6.7
P051,M076,SKU_A,220,6.01
P012,M097,SKU_B,257,6.61
P043,M092,SKU_E,1408,29.33
P096,M091,SKU_B,1954,39.58
P083,M036,SKU_C,240,6.24
P078,M093,SKU_C,1754,36.9
P084,M099,SKU_D,1386,30.43
P015,M089,SKU_A,1934,40.18
P017,M051,SKU_A,1133,24.47
P067,M085,SKU_D,1325,28.41
P024,M078,SKU_D,912,20.54
P031,M042,SKU_B,1914,39.66
P025,M051,SKU_D,1551,33.85
P013,M070,SKU_B,650,14.56
P030,M022,SKU_A,383,9.73
P003,M045,SKU_D,266,8.08
P011,M010,SKU_D,1403,30.58
P059,M057,SKU_C,1303,27.71
P050,M056,SKU_E,1527,31.94
P066,M003,SKU_C,1232,25.3
P057,M097,SKU_D,620,14.62
P004,M094,SKU_B,1939,41.19
P073,M046,SKU_C,1107,24.64
P029,M084,SKU_B,1384,28.4
P076,M068,SKU_E,1149,25.09
P062,M089,SKU_C,116,5.13
P059,M030,SKU_C,1076,23.87
P046,M033,SKU_D,807,18.42
P038,M080,SKU_A,285,8.22
P054,M051,SKU_D,1279,26.36
P018,M008,SKU_C,414,10.16
P005,M055,SKU_A,1875,39.88
P050,M080,SKU_E,1015,22.63
P082,M024,SKU_B,1242,27.39
P001,M081,SKU_B,523,12.69
P061,M010,SKU_C,1628,34.72
P041,M040,SKU_C,1630,33.56
P095,M051,SKU_E,1126,25.02
P069,M018,SKU_A,730,16.51
P055,M084,SKU_C,1115,24.57
P094,M045,SKU_B,1385,28.24
P049,M010,SKU_B,1553,33.74
P065,M066,SKU_C,1369,30.03
P093,M072,SKU_C,1738,37.29
P031,M013,SKU_B,1736,37.35
P065,M009,SKU_E,1482,32.04
P083,M034,SKU_C,704,15.14
P083,M094,SKU_B,1012,22.97
P038,M043,SKU_D,856,19.26
P075,M029,SKU_E,838,18.99
P074,M093,SKU_A,397,8.47
P030,M031,SKU_E,1104,23.4
P068,M070,SKU_B,320,7.19
P033,M075,SKU_E,1611,34.36
P061,M077,SKU_D,1797,38.77
P017,M017,SKU_E,1998,42.39
P031,M098,SKU_C,1184,24.99
P042,M006,SKU_A,1325,29.48
P049,M076,SKU_E,690,14.39
P068,M045,SKU_D,1874,39.12
P087,M038,SKU_A,1778,36.33
P015,M056,SKU_B,1242,27.78
P052,M081,SKU_C,763,17.45
P008,M051,SKU_A,1887,39.27
P014,M097,SKU_B,292,7.81
P076,M098,SKU_E,1137,24.65
P011,M075,SKU_C,1349,29.93
P062,M092,SKU_C,1539,33.31
P040,M097,SKU_E,1807,37.03
P014,M002,SKU_D,1178,24.21
P011,M015,SKU_D,1101,23.06
P033,M023,SKU_B,1950,39.57
P051,M086,SKU_C,1244,27.11
P029,M056,SKU_B,1190,25.79
P030,M076,SKU_A,1657,33.85
P004,M071,SKU_B,469,11.55
P014,M054,SKU_D,334,8.26
P057,M083,SKU_B,1987,41.91
P023,M009,SKU_B,1936,41.05
P074,M064,SKU_E,1211,26.19
P026,M086,SKU_E,733,17.18
P046,M096,SKU_C,1492,32.24
P025,M039,SKU_A,1900,40.54
P054,M013,SKU_C,1655,34.16
P099,M056,SKU_C,173,5.03
P068,M008,SKU_B,1942,39.56
P055,M039,SKU_A,1773,37.77
P072,M020,SKU_A,403,10.46
P049,M066,SKU_C,1980,41.07
P066,M051,SKU_A,537,11.74
P033,M006,SKU_A,974,22.4
P069,M047,SKU_D,1661,34.6
P056,M080,SKU_D,336,8.8
P050,M022,SKU_B,559,13.53
P036,M078,SKU_D,548,12.32
P091,M015,SKU_A,1469,32.3
P049,M001,SKU_B,594,14.05
P046,M011,SKU_A,1112,23.94
P013,M038,SKU_D,1396,28.98
P027,M092,SKU_E,1642,33.97
P006,M011,SKU_B,1876,39.86
P099,M080,SKU_D,1488,30.51
P031,M035,SKU_A,1856,38.06
P070,M013,SKU_D,553,12.99
P032,M060,SKU_D,129,5.33
P057,M004,SKU_A,219,5.17
P049,M058,SKU_B,900,18.62
P048,M026,SKU_E,831,17.62
P080,M005,SKU_B,1569,32.13
P064,M010,SKU_A,234,5.48
P050,M093,SKU_B,1124,23.84
P023,M088,SKU_B,188,6.36
P004,M062,SKU_A,1114,24.3
P087,M086,SKU_E,1446,29.7
P042,M092,SKU_C,1321,28.44
P008,M079,SKU_D,1502,31.98
P023,M038,SKU_A,1715,35.51
P041,M086,SKU_D,713,15.53
P081,M018,SKU_C,1283,28.56
P069,M042,SKU_D,1166,24.66
P001,M008,SKU_A,1980,41.02
P030,M045,SKU_B,1904,39.67
P082,M077,SKU_D,493,12.04
P076,M029,SKU_E,752,16.14
P063,M079,SKU_A,1624,35.14
P017,M088,SKU_E,816,18.14
P092,M011,SKU_B,212,6.72
P005,M052,SKU_D,1634,33.71
P083,M087,SKU_C,1198,24.72
P011,M051,SKU_C,297,8.88
P026,M069,SKU_E,1216,25.88
P062,M046,SKU_B,1542,32.53
P096,M060,SKU_A,1768,37.13
P076,M088,SKU_E,790,17.86
P039,M011,SKU_D,608,13.91
P038,M029,SKU_E,806,18.84
P043,M016,SKU_D,1976,42.13
P064,M057,SKU_E,1057,23.86
P024,M042,SKU_C,908,20.31
P062,M036,SKU_A,988,20.82
P001,M066,SKU_E,1779,37.56
P039,M010,SKU_E,1777,38.04
P092,M084,SKU_B,1211,25.26
P076,M063,SKU_E,648,14.43
P076,M067,SKU_C,408,10.45
P018,M083,SKU_A,1781,37.48
P089,M096,SKU_C,1914,38.86
P013,M054,SKU_E,1534,32.19
P052,M087,SKU_C,1968,40.65
P029,M024,SKU_E,1818,38.78
P026,M057,SKU_D,1012,21.54
P092,M021,SKU_C,783,16.95
P062,M015,SKU_E,1451,30.77
P080,M074,SKU_D,1188,25.06
P017,M066,SKU_C,248,7.7
P086,M100,SKU_C,1910,39.81
P021,M011,SKU_B,1848,39.03
P034,M037,SKU_C,696,15.52
P028,M038,SKU_B,516,13.23
P069,M009,SKU_C,258,5.79
P086,M016,SKU_E,460,11.8
P002,M074,SKU_E,1123,24.54
P061,M008,SKU_E,1440,31.24
P052,M032,SKU_B,779,16.71
P024,M055,SKU_E,860,18.56
P003,M086,SKU_D,1438,30.64
P084,M021,SKU_E,1957,40.88
P061,M016,SKU_C,841,17.66
P074,M058,SKU_B,1917,40.35
P068,M090,SKU_D,1477,32.48
P009,M068,SKU_D,336,9.1
P001,M052,SKU_C,1296,27.72
P100,M018,SKU_B,1898,39.85
P093,M055,SKU_E,464,11.3
P100,M075,SKU_B,228,7.06
P023,M027,SKU_A,175,6.43
P007,M071,SKU_E,1985,40.76
P098,M028,SKU_A,826,17.56
P002,M018,SKU_A,1407,30.54
P063,M080,SKU_D,320,8.66
P050,M094,SKU_B,1043,22.84
P046,M061,SKU_C,241,5.93
P080,M030,SKU_E,679,14.26
P034,M071,SKU_D,711,15.54
P091,M058,SKU_C,1877,38.2
P064,M070,SKU_C,1278,27.42
P003,M080,SKU_A,1021,22.67
P038,M069,SKU_B,1318,29.22
P037,M049,SKU_A,1493,30.94
P079,M042,SKU_B,494,10.64
P046,M032,SKU_C,1108,22.9
P054,M041,SKU_B,1887,39.82
P035,M010,SKU_D,1832,38.98
P073,M032,SKU_D,916,19.5
P002,M062,SKU_E,825,18.85
P028,M063,SKU_B,472,11.94
P042,M079,SKU_A,1034,22.96
P040,M070,SKU_C,418,10.21
P089,M084,SKU_D,1158,23.73
P003,M071,SKU_E,484,11.14
P060,M046,SKU_C,1629,33.77
P007,M037,SKU_A,1665,35.76
P053,M015,SKU_E,1077,22.58
P023,M042,SKU_A,889,18.9
P053,M075,SKU_B,832,19.12
P061,M100,SKU_E,1983,42.36
P034,M053,SKU_C,924,20.43
P042,M095,SKU_C,196,6.06
P076,M043,SKU_D,1017,23.27
P035,M071,SKU_E,1559,33.76
P043,M005,SKU_C,868,18.15
P064,M048,SKU_A,1979,40.62
P063,M066,SKU_A,1523,31.68
P050,M012,SKU_C,157,4.37
P054,M008,SKU_C,1278,28.46
P029,M017,SKU_D,1839,38.04
P004,M036,SKU_E,711,14.87
P028,M020,SKU_B,1489,32.66
P076,M027,SKU_A,880,18.22
P089,M067,SKU_D,1979,41.56
P014,M001,SKU_C,1984,40.29
P036,M087,SKU_C,1382,30.12
P011,M042,SKU_D,410,9.99
P018,M047,SKU_B,768,17.6
P051,M074,SKU_A,1139,23.44
P069,M071,SKU_E,1861,38.29
P057,M017,SKU_E,892,20.32
P096,M058,SKU_D,1704,34.67
P067,M079,SKU_D,1573,33.28
P047,M062,SKU_A,130,3.11
P011,M040,SKU_C,1865,38.94
P062,M067,SKU_A,1477,30.06
P019,M009,SKU_C,590,13.19
P016,M050,SKU_B,1401,28.63
P051,M020,SKU_C,788,18.28
P013,M090,SKU_D,576,13.07
P066,M078,SKU_D,907,19.3
P080,M095,SKU_E,445,11.35
P084,M089,SKU_E,1423,30.27
P059,M080,SKU_C,470,10.81
P020,M050,SKU_C,1430,29.13
P010,M044,SKU_E,1784,36.79
P039,M063,SKU_A,1323,28.16
P009,M061,SKU_C,128,4.21
P036,M046,SKU_D,993,22.01
P081,M066,SKU_E,1771,38.31
P019,M094,SKU_E,1348,29.92
P085,M077,SKU_B,697,15.92
P024,M051,SKU_B,1538,33.25
P057,M081,SKU_A,335,7.43
P080,M021,SKU_C,1928,39.19
P081,M098,SKU_E,1889,38.39
P086,M091,SKU_A,1259,27.87
P044,M054,SKU_D,1982,41.7
P067,M069,SKU_C,171,6.36
P027,M045,SKU_B,742,17.28
