MarketID,WeekStart,Product,DemandUnits,SellingPricePerUnit
M042,2025-03-17,SKU_B,377,67.76
M069,2025-01-06,SKU_E,397,72.47
M099,2025-05-12,SKU_D,476,52.57
M062,2025-03-10,SKU_A,624,56.49
M026,2025-01-13,SKU_A,582,54.08
M021,2025-02-10,SKU_E,630,77.18
M027,2025-05-05,SKU_B,246,50.6
M036,2025-02-10,SKU_A,299,62.12
M082,2025-04-14,SKU_A,574,82.33
M037,2025-05-19,SKU_C,282,71.2
M018,2025-04-07,SKU_A,513,50.67
M075,2025-03-17,SKU_E,245,40.02
M039,2025-01-20,SKU_D,608,47.46
M071,2025-02-24,SKU_E,276,51.68
M025,2025-05-05,SKU_A,236,48.6
M028,2025-02-24,SKU_C,357,40.0
M057,2025-04-21,SKU_E,192,72.98
M045,2025-05-12,SKU_B,484,65.26
M020,2025-03-03,SKU_D,506,60.01
M006,2025-03-31,SKU_D,508,54.21
M009,2025-01-20,SKU_D,534,50.45
M077,2025-01-13,SKU_E,292,57.87
M074,2025-01-27,SKU_D,428,65.86
M099,2025-04-28,SKU_B,561,53.71
M072,2025-05-05,SKU_B,705,61.8
M095,2025-01-13,SKU_D,257,64.18
M087,2025-03-17,SKU_A,197,52.48
M026,2025-05-05,SKU_D,455,56.42
M051,2025-03-10,SKU_D,452,60.83
M010,2025-01-13,SKU_C,362,53.27
M007,2025-01-06,SKU_E,546,72.29
M059,2025-05-19,SKU_D,341,53.3
M067,2025-04-28,SKU_B,432,44.85
M062,2025-04-21,SKU_E,536,57.77
M100,2025-04-14,SKU_D,263,80.98
M029,2025-02-10,SKU_D,259,70.05
M050,2025-03-24,SKU_D,670,78.7
M006,2025-02-24,SKU_B,303,54.25
M001,2025-01-13,SKU_C,590,63.16
M083,2025-03-31,SKU_C,400,68.16
M089,2025-02-24,SKU_D,557,44.75
M024,2025-04-28,SKU_D,380,48.12
M060,2025-02-24,SKU_A,420,57.92
M034,2025-02-17,SKU_A,577,42.98
M073,2025-03-17,SKU_E,454,56.57
M051,2025-03-10,SKU_B,521,61.49
M078,2025-01-13,SKU_E,295,64.19
M062,2025-03-31,SKU_B,549,59.78
M067,2025-05-12,SKU_D,651,41.07
M097,2025-01-27,SKU_E,511,62.53
M070,2025-03-31,SKU_D,191,53.66
M014,2025-05-05,SKU_D,180,68.94
M039,2025-04-21,SKU_B,469,50.0
M025,2025-04-14,SKU_D,166,51.81
M015,2025-01-13,SKU_E,414,74.27
M017,2025-03-10,SKU_B,665,61.06
M022,2025-05-05,SKU_C,242,72.15
M078,2025-03-31,SKU_D,245,61.51
M006,2025-05-05,SKU_B,477,59.11
M002,2025-04-14,SKU_E,288,58.27
M020,2025-02-24,SKU_D,656,56.69
M008,2025-03-10,SKU_C,215,64.82
M081,2025-05-19,SKU_E,569,66.84
M031,2025-04-14,SKU_B,337,61.5
M002,2025-03-10,SKU_D,326,54.46
M011,2025-01-27,SKU_B,225,75.76
M084,2025-04-28,SKU_A,637,48.44
M081,2025-03-03,SKU_E,410,63.98
M013,2025-04-14,SKU_D,407,56.89
M085,2025-04-14,SKU_C,301,65.79
M061,2025-05-19,SKU_D,494,42.51
M081,2025-03-03,SKU_B,654,66.52
M042,2025-03-31,SKU_A,362,69.66
M014,2025-05-12,SKU_C,260,67.49
M071,2025-03-03,SKU_C,217,53.77
M072,2025-01-20,SKU_E,546,62.05
M073,2025-01-27,SKU_C,496,54.53
M058,2025-04-21,SKU_D,415,46.07
M024,2025-02-10,SKU_C,323,51.82
M025,2025-04-14,SKU_A,221,50.62
M040,2025-01-13,SKU_D,424,79.14
M100,2025-05-05,SKU_B,273,79.41
M072,2025-03-17,SKU_B,506,58.15
M017,2025-01-27,SKU_C,758,63.63
M072,2025-04-07,SKU_E,725,59.92
M054,2025-01-06,SKU_E,246,55.74
M006,2025-05-12,SKU_D,388,56.77
M020,2025-02-03,SKU_A,741,58.89
M087,2025-03-31,SKU_D,261,54.53
M089,2025-04-07,SKU_B,507,45.69
M096,2025-05-19,SKU_C,678,65.95
M040,2025-05-19,SKU_A,549,77.08
M066,2025-01-13,SKU_B,288,69.43
M080,2025-02-10,SKU_C,294,51.55
M070,2025-03-10,SKU_E,161,57.03
M079,2025-05-12,SKU_B,479,45.66
M030,2025-01-06,SKU_C,435,57.65
M074,2025-04-14,SKU_B,561,61.51
M026,2025-03-10,SKU_A,449,57.63
M044,2025-03-31,SKU_C,393,77.74
M032,2025-05-19,SKU_D,660,48.09
M035,2025-04-28,SKU_E,575,78.19
M004,2025-04-28,SKU_D,444,48.92
M007,2025-04-28,SKU_B,661,76.92
M086,2025-02-24,SKU_D,577,46.68
M018,2025-02-03,SKU_E,418,48.13
M079,2025-01-20,SKU_C,592,47.74
M043,2025-05-12,SKU_A,512,72.43
M086,2025-03-03,SKU_A,522,48.57
M056,2025-03-17,SKU_B,448,69.26
M082,2025-04-28,SKU_E,589,76.78
M094,2025-04-28,SKU_A,513,51.59
M029,2025-05-05,SKU_A,471,68.57
M013,2025-03-10,SKU_D,415,57.84
M083,2025-03-31,SKU_A,280,65.79
M059,2025-04-07,SKU_C,326,55.84
M066,2025-04-28,SKU_C,394,66.25
M043,2025-03-24,SKU_D,568,71.6
M044,2025-05-12,SKU_D,344,74.87
M068,2025-05-05,SKU_D,168,42.21
M012,2025-02-17,SKU_E,292,78.47
M023,2025-04-14,SKU_D,255,44.15
M085,2025-04-28,SKU_C,406,67.72
M039,2025-01-06,SKU_D,646,47.51
M036,2025-02-24,SKU_D,275,59.91
M047,2025-01-20,SKU_E,477,70.7
M084,2025-02-10,SKU_E,589,44.66
M039,2025-01-27,SKU_B,561,46.89
M039,2025-05-12,SKU_A,652,52.28
M014,2025-03-03,SKU_A,233,66.19
M024,2025-01-06,SKU_D,380,52.49
M014,2025-01-27,SKU_E,233,66.58
M093,2025-01-13,SKU_A,509,39.47
M034,2025-05-12,SKU_B,662,43.48
M026,2025-05-19,SKU_A,499,52.58
M084,2025-05-19,SKU_A,542,46.97
M055,2025-05-05,SKU_D,201,64.48
M096,2025-02-24,SKU_B,481,61.63
M035,2025-01-27,SKU_A,446,78.36
M028,2025-03-31,SKU_E,365,39.86
M079,2025-03-10,SKU_D,499,45.16
M044,2025-03-10,SKU_D,263,77.74
M072,2025-02-10,SKU_A,724,57.56
M065,2025-05-12,SKU_E,488,56.89
M012,2025-03-03,SKU_A,252,77.92
M099,2025-03-03,SKU_C,629,53.3
M052,2025-05-05,SKU_A,238,61.86
M054,2025-01-20,SKU_D,264,57.15
M057,2025-04-07,SKU_C,187,71.73
M031,2025-02-24,SKU_B,295,61.04
M068,2025-02-03,SKU_D,280,38.0
M046,2025-02-10,SKU_E,520,71.72
M061,2025-05-19,SKU_B,331,38.31
M013,2025-02-17,SKU_E,494,62.79
M029,2025-03-10,SKU_E,443,69.94
M023,2025-04-28,SKU_D,266,42.37
M011,2025-04-07,SKU_E,165,76.51
M053,2025-01-06,SKU_A,409,52.1
M043,2025-01-06,SKU_B,644,75.17
M009,2025-01-27,SKU_E,709,50.85
M086,2025-03-10,SKU_C,540,43.31
M006,2025-03-17,SKU_A,355,55.14
M010,2025-02-03,SKU_A,297,51.8
M019,2025-02-03,SKU_C,432,81.33
M010,2025-04-21,SKU_B,315,52.52
M030,2025-03-03,SKU_D,376,60.76
M055,2025-02-10,SKU_C,234,68.56
M037,2025-04-14,SKU_A,397,70.92
M098,2025-03-10,SKU_B,441,76.22
M009,2025-01-06,SKU_C,717,47.88
M019,2025-01-20,SKU_A,493,77.72
M060,2025-05-05,SKU_D,296,63.52
M019,2025-05-19,SKU_E,408,81.48
M035,2025-02-10,SKU_A,591,76.03
M083,2025-03-17,SKU_C,390,68.9
M088,2025-02-03,SKU_B,167,59.26
M080,2025-04-21,SKU_A,320,51.27
M044,2025-02-10,SKU_E,451,76.79
M071,2025-02-10,SKU_B,250,53.79
M092,2025-02-17,SKU_E,282,62.55
M066,2025-02-03,SKU_B,234,70.5
M038,2025-05-12,SKU_C,294,62.49
M049,2025-04-28,SKU_C,418,73.45
M093,2025-03-10,SKU_D,407,40.51
M096,2025-03-10,SKU_A,482,62.21
M059,2025-01-27,SKU_A,397,55.78
M017,2025-01-20,SKU_C,425,61.2
M073,2025-02-17,SKU_D,416,55.55
M007,2025-03-17,SKU_A,719,72.61
M095,2025-03-31,SKU_B,347,63.81
M092,2025-01-27,SKU_A,406,64.75
M018,2025-03-24,SKU_E,453,47.11
M012,2025-04-07,SKU_B,177,76.19
M028,2025-02-24,SKU_B,534,39.4
M095,2025-01-20,SKU_A,213,68.44
M096,2025-01-06,SKU_E,555,61.84
M073,2025-02-24,SKU_C,343,58.72
M010,2025-02-03,SKU_D,413,52.77
M024,2025-02-03,SKU_B,385,52.77
M091,2025-05-05,SKU_A,328,75.78
M057,2025-03-31,SKU_B,206,70.44
M100,2025-04-14,SKU_A,196,76.14
M042,2025-02-17,SKU_D,364,67.82
M015,2025-01-27,SKU_C,445,74.09
M004,2025-02-10,SKU_D,365,46.34
M057,2025-04-07,SKU_D,292,71.13
M096,2025-04-07,SKU_A,598,61.41
M025,2025-03-10,SKU_A,143,51.32
M037,2025-01-13,SKU_A,396,72.03
M094,2025-01-27,SKU_C,322,55.88
M062,2025-04-21,SKU_B,400,56.19
M073,2025-03-31,SKU_A,331,54.41
M045,2025-01-13,SKU_E,498,64.06
M064,2025-03-24,SKU_B,460,44.69
M021,2025-02-24,SKU_D,516,71.79
M095,2025-05-12,SKU_B,376,68.04
M040,2025-03-10,SKU_D,354,78.63
M004,2025-02-10,SKU_B,299,49.37
M038,2025-04-21,SKU_D,314,59.48
M058,2025-01-13,SKU_B,654,46.45
M062,2025-03-10,SKU_C,600,55.82
M021,2025-02-24,SKU_E,626,72.66
M024,2025-03-03,SKU_D,240,49.77
M042,2025-04-28,SKU_B,580,66.59
M047,2025-03-03,SKU_E,572,70.33
M048,2025-03-31,SKU_E,522,44.5
M013,2025-03-17,SKU_D,639,59.26
M043,2025-02-10,SKU_A,422,72.02
M054,2025-01-27,SKU_E,209,55.67
M030,2025-01-20,SKU_D,458,59.81
M058,2025-03-03,SKU_A,642,45.17
M098,2025-02-10,SKU_A,426,77.6
M081,2025-03-03,SKU_C,419,64.25
M064,2025-05-12,SKU_B,351,47.2
M096,2025-04-21,SKU_A,573,61.14
M069,2025-05-05,SKU_D,579,75.89
M099,2025-04-21,SKU_C,567,54.63
M070,2025-01-20,SKU_E,227,58.4
M080,2025-04-14,SKU_B,325,51.12
M027,2025-05-12,SKU_D,215,50.62
M009,2025-03-10,SKU_E,419,49.12
M002,2025-01-13,SKU_B,354,55.03
M002,2025-04-14,SKU_D,422,56.63
M021,2025-01-27,SKU_D,519,74.9
M029,2025-02-10,SKU_E,436,64.39
M051,2025-04-07,SKU_A,448,59.64
M100,2025-03-24,SKU_A,299,78.99
M020,2025-02-03,SKU_C,466,58.78
M035,2025-04-21,SKU_B,411,80.81
M091,2025-01-27,SKU_A,284,76.53
M058,2025-02-17,SKU_B,629,46.72
M099,2025-04-28,SKU_E,353,55.05
M062,2025-01-06,SKU_C,673,59.93
M030,2025-01-27,SKU_A,425,58.98
M009,2025-04-28,SKU_D,544,46.5
M098,2025-01-13,SKU_D,513,81.49
M038,2025-02-03,SKU_A,272,59.72
M034,2025-04-07,SKU_C,518,40.41
M009,2025-01-27,SKU_A,638,48.57
M079,2025-05-12,SKU_A,583,45.49
M099,2025-03-10,SKU_A,377,53.55
M043,2025-03-17,SKU_D,397,73.9
M077,2025-04-14,SKU_D,410,60.69
M042,2025-02-03,SKU_E,384,67.37
M015,2025-04-21,SKU_D,290,72.57
M032,2025-03-10,SKU_D,449,47.52
M074,2025-01-27,SKU_E,395,64.01
M002,2025-01-20,SKU_C,254,56.15
M058,2025-03-03,SKU_B,619,46.65
M039,2025-01-06,SKU_B,713,51.05
M086,2025-02-10,SKU_C,517,44.86
M011,2025-04-21,SKU_C,187,77.8
M048,2025-03-24,SKU_E,630,43.62
M088,2025-02-24,SKU_B,261,59.68
M017,2025-01-06,SKU_D,723,58.43
M048,2025-02-24,SKU_D,514,41.14
M021,2025-02-03,SKU_E,620,74.2
M071,2025-01-06,SKU_B,279,51.49
M080,2025-04-28,SKU_A,408,52.66
M010,2025-01-06,SKU_B,366,51.28
M069,2025-02-10,SKU_D,662,71.44
M072,2025-03-10,SKU_E,680,57.65
M076,2025-05-05,SKU_A,456,44.3
M076,2025-03-24,SKU_D,580,42.39
M020,2025-03-31,SKU_D,584,61.64
M077,2025-02-24,SKU_C,367,58.09
M042,2025-05-05,SKU_E,354,66.09
M067,2025-04-21,SKU_B,440,41.59
M006,2025-03-03,SKU_D,482,54.01
M007,2025-01-06,SKU_C,627,73.47
M082,2025-02-24,SKU_C,384,79.18
M027,2025-01-20,SKU_A,310,54.73
M075,2025-04-21,SKU_D,259,39.77
M007,2025-04-28,SKU_E,648,73.36
M070,2025-02-10,SKU_A,167,59.19
M068,2025-03-17,SKU_C,249,38.27
M040,2025-05-05,SKU_E,539,79.07
M077,2025-01-20,SKU_D,451,57.0
M087,2025-01-20,SKU_D,185,55.09
M042,2025-02-17,SKU_D,364,67.82
M067,2025-03-24,SKU_D,729,40.88
M013,2025-05-12,SKU_E,571,58.85
M097,2025-04-14,SKU_A,494,62.81
M015,2025-03-10,SKU_E,470,72.0
M020,2025-05-05,SKU_A,532,58.51
M020,2025-02-24,SKU_B,615,56.18
M017,2025-04-14,SKU_A,598,63.19
M025,2025-02-24,SKU_C,252,47.51
M085,2025-04-07,SKU_A,455,67.99
M067,2025-04-21,SKU_A,470,44.72
M068,2025-02-24,SKU_D,208,43.94
M055,2025-03-10,SKU_E,162,64.31
M096,2025-01-20,SKU_A,495,60.8
M076,2025-01-13,SKU_E,483,39.53
M019,2025-05-05,SKU_B,651,82.44
M028,2025-03-03,SKU_A,423,38.92
M094,2025-02-10,SKU_C,532,55.11
M052,2025-05-12,SKU_A,202,60.54
M050,2025-03-24,SKU_B,700,74.53
M010,2025-04-07,SKU_C,465,53.7
M022,2025-04-28,SKU_E,323,72.83
M091,2025-03-24,SKU_B,278,76.4
M042,2025-01-06,SKU_E,625,67.25
M035,2025-04-14,SKU_E,633,79.94
M079,2025-03-24,SKU_B,469,46.38
M095,2025-05-05,SKU_D,238,66.92
M058,2025-03-10,SKU_C,483,46.13
M033,2025-04-28,SKU_C,189,49.69
M040,2025-04-14,SKU_A,559,76.13
M010,2025-03-24,SKU_B,418,52.99
M017,2025-05-19,SKU_C,460,60.24
M097,2025-05-19,SKU_D,479,63.97
M026,2025-04-28,SKU_A,539,54.72
M044,2025-05-19,SKU_C,339,74.95
M025,2025-03-17,SKU_D,154,48.74
M093,2025-05-12,SKU_B,521,39.15
M012,2025-03-24,SKU_A,207,77.08
M001,2025-02-17,SKU_C,429,65.95
M059,2025-05-05,SKU_A,341,58.53
M036,2025-03-31,SKU_D,307,60.05
M053,2025-03-17,SKU_B,641,52.49
M093,2025-03-10,SKU_E,492,42.42
M017,2025-03-03,SKU_D,703,63.88
M040,2025-03-17,SKU_A,514,79.63
M061,2025-04-07,SKU_E,300,42.73
M056,2025-02-24,SKU_D,578,69.19
M028,2025-03-03,SKU_B,546,40.98
M077,2025-04-14,SKU_C,522,57.93
M019,2025-02-10,SKU_D,394,80.39
M093,2025-04-14,SKU_B,508,41.69
M016,2025-02-03,SKU_D,248,51.8
M062,2025-04-21,SKU_A,505,57.54
M096,2025-01-13,SKU_B,604,64.11
M096,2025-05-19,SKU_A,548,64.85
M008,2025-05-12,SKU_B,304,67.89
M061,2025-01-20,SKU_A,476,42.6
M094,2025-04-14,SKU_B,421,51.18
M048,2025-03-24,SKU_D,595,44.48
M026,2025-03-31,SKU_D,518,55.88
M030,2025-02-24,SKU_E,456,60.55
M086,2025-02-24,SKU_D,577,46.68
M096,2025-02-10,SKU_C,588,62.63
M068,2025-02-03,SKU_B,244,41.45
M020,2025-03-03,SKU_D,506,60.01
M059,2025-02-24,SKU_A,323,56.53
M091,2025-04-14,SKU_A,352,74.86
M036,2025-03-17,SKU_C,256,63.41
M057,2025-02-17,SKU_A,262,71.9
M067,2025-05-05,SKU_E,441,41.03
M078,2025-03-24,SKU_D,207,60.6
M082,2025-05-12,SKU_A,421,77.25
M089,2025-03-17,SKU_A,444,48.31
M004,2025-03-03,SKU_B,328,49.86
M080,2025-01-06,SKU_D,348,52.32
M022,2025-05-12,SKU_C,402,71.58
M040,2025-02-24,SKU_D,406,78.56
M010,2025-01-27,SKU_B,377,54.44
M041,2025-04-14,SKU_B,500,71.89
M070,2025-02-03,SKU_C,283,54.29
M032,2025-02-17,SKU_C,593,49.49
M070,2025-03-17,SKU_C,217,59.48
M075,2025-04-14,SKU_C,266,43.14
M018,2025-01-27,SKU_C,557,51.0
M065,2025-04-14,SKU_C,546,56.5
M042,2025-04-28,SKU_B,580,66.59
M091,2025-03-10,SKU_C,415,74.32
M057,2025-05-05,SKU_B,286,69.25
M099,2025-03-17,SKU_C,616,54.45
M092,2025-02-10,SKU_C,369,62.36
M075,2025-04-14,SKU_D,266,40.89
M048,2025-02-10,SKU_A,480,45.67
M044,2025-02-24,SKU_B,359,72.4
M054,2025-04-14,SKU_B,254,57.69
M022,2025-03-10,SKU_A,388,70.46
M041,2025-05-05,SKU_D,304,74.28
M029,2025-03-10,SKU_C,298,68.98
M092,2025-05-12,SKU_B,370,64.01
M082,2025-02-17,SKU_E,604,80.79
M080,2025-02-03,SKU_E,432,51.67
M097,2025-04-14,SKU_A,494,62.81
M081,2025-03-03,SKU_C,419,64.25
M092,2025-03-17,SKU_C,334,64.6
M094,2025-01-13,SKU_A,313,56.3
M058,2025-01-06,SKU_A,597,49.37
M026,2025-02-24,SKU_D,534,53.91
M093,2025-04-14,SKU_C,387,42.19
M016,2025-03-17,SKU_E,273,48.56
M028,2025-04-21,SKU_E,406,41.58
M007,2025-04-14,SKU_B,643,71.99
M060,2025-01-13,SKU_A,381,63.15
M002,2025-02-17,SKU_B,351,57.3
M067,2025-03-03,SKU_B,681,40.87
M051,2025-01-27,SKU_C,467,60.6
M064,2025-05-19,SKU_D,463,47.16
M048,2025-03-17,SKU_B,419,43.52
M076,2025-04-14,SKU_E,582,43.52
M091,2025-02-24,SKU_A,342,75.75
M064,2025-03-17,SKU_C,357,48.15
M080,2025-01-13,SKU_D,374,49.43
M032,2025-01-20,SKU_C,418,50.57
M072,2025-04-21,SKU_B,629,57.32
M039,2025-01-27,SKU_E,446,49.85
M010,2025-02-24,SKU_D,363,50.02
M023,2025-02-10,SKU_E,181,42.56
M043,2025-05-12,SKU_C,552,72.31
M004,2025-01-06,SKU_C,301,49.73
M081,2025-03-17,SKU_C,482,63.74
M023,2025-03-10,SKU_A,237,43.33
M100,2025-01-20,SKU_B,176,77.06
M031,2025-03-31,SKU_E,419,62.54
M100,2025-03-10,SKU_C,303,78.28
M026,2025-03-03,SKU_C,393,57.13
M093,2025-05-12,SKU_E,332,44.53
M066,2025-01-13,SKU_D,221,66.55
M042,2025-04-07,SKU_B,412,68.19
M006,2025-01-20,SKU_E,488,54.52
M021,2025-04-21,SKU_D,489,73.7
M003,2025-01-27,SKU_C,625,64.72
M016,2025-02-03,SKU_A,241,50.33
M031,2025-01-27,SKU_D,307,62.81
M087,2025-02-24,SKU_E,156,54.9
M043,2025-01-13,SKU_E,631,70.87
M069,2025-01-20,SKU_C,490,73.55
M048,2025-02-24,SKU_B,399,43.2
M009,2025-03-10,SKU_A,531,50.73
M026,2025-01-27,SKU_C,388,54.49
M050,2025-03-03,SKU_D,685,79.02
M055,2025-03-03,SKU_B,168,68.0
M078,2025-03-31,SKU_C,231,65.01
M082,2025-03-03,SKU_A,413,79.34
M077,2025-02-03,SKU_C,532,58.72
M057,2025-05-05,SKU_B,286,69.25
M046,2025-04-28,SKU_B,753,72.51
M094,2025-02-24,SKU_B,477,55.09
M093,2025-01-27,SKU_A,416,39.43
M085,2025-05-19,SKU_D,421,66.55
M035,2025-05-12,SKU_E,438,80.88
M015,2025-04-07,SKU_B,296,76.2
M014,2025-05-19,SKU_B,274,65.29
M027,2025-04-21,SKU_C,320,53.53
M026,2025-01-13,SKU_A,582,54.08
M074,2025-02-17,SKU_A,535,64.76
M077,2025-01-20,SKU_A,461,59.49
M051,2025-05-05,SKU_E,498,62.54
M081,2025-04-14,SKU_E,753,67.46
M066,2025-04-28,SKU_B,362,69.82
M024,2025-01-06,SKU_B,226,50.91
M099,2025-04-07,SKU_A,457,56.91
M009,2025-03-03,SKU_E,677,51.08
M074,2025-04-28,SKU_A,355,63.44
M029,2025-02-10,SKU_D,259,70.05
M081,2025-03-24,SKU_C,560,62.84
M098,2025-01-06,SKU_E,569,76.53
M052,2025-01-27,SKU_C,271,61.63
M082,2025-05-19,SKU_C,416,77.12
M096,2025-02-17,SKU_E,568,61.86
M094,2025-05-12,SKU_A,345,52.9
M028,2025-02-03,SKU_B,634,40.87
M001,2025-05-12,SKU_C,417,66.55
M061,2025-03-24,SKU_E,374,43.14
M019,2025-02-10,SKU_D,394,80.39
M025,2025-01-13,SKU_A,152,52.19
M036,2025-05-19,SKU_C,255,58.12
M090,2025-03-17,SKU_B,317,55.49
M087,2025-02-10,SKU_D,196,55.24
M049,2025-03-03,SKU_D,500,75.27
M046,2025-03-24,SKU_D,735,72.85
M037,2025-01-13,SKU_B,327,73.66
M066,2025-03-17,SKU_D,339,66.41
M044,2025-02-24,SKU_D,430,72.51
M079,2025-03-10,SKU_E,448,48.06
M080,2025-03-03,SKU_C,350,52.15
M030,2025-05-19,SKU_D,292,62.28
M079,2025-03-31,SKU_A,427,46.32
M039,2025-02-24,SKU_C,445,48.59
M024,2025-05-19,SKU_D,309,47.67
M045,2025-04-14,SKU_C,503,67.17
M013,2025-02-03,SKU_C,477,61.36
M043,2025-05-05,SKU_B,414,70.28
M050,2025-01-27,SKU_A,651,79.14
M057,2025-02-10,SKU_C,222,69.9
M022,2025-05-19,SKU_E,411,74.49
M024,2025-03-31,SKU_C,265,49.67
M051,2025-01-27,SKU_C,467,60.6
M051,2025-02-17,SKU_A,391,61.35
M084,2025-03-03,SKU_C,601,44.78
M067,2025-01-13,SKU_A,713,40.45
M090,2025-05-12,SKU_B,314,59.32
M096,2025-03-03,SKU_B,391,62.43
M019,2025-02-24,SKU_D,496,78.11
M013,2025-03-31,SKU_B,633,57.21
M099,2025-03-24,SKU_D,530,55.62
M043,2025-03-17,SKU_A,547,72.35
M049,2025-01-06,SKU_A,483,73.53
M036,2025-02-17,SKU_B,171,58.31
M081,2025-05-05,SKU_A,431,62.88
M054,2025-02-10,SKU_B,273,61.45
M053,2025-03-17,SKU_E,357,54.2
M038,2025-04-21,SKU_C,197,60.16
M091,2025-02-17,SKU_D,265,75.48
M097,2025-01-13,SKU_A,458,66.8
M013,2025-02-17,SKU_E,494,62.79
M064,2025-01-06,SKU_D,416,45.48
M046,2025-03-31,SKU_D,427,73.56
M092,2025-02-17,SKU_B,364,63.31
M059,2025-04-07,SKU_B,326,56.28
M014,2025-02-10,SKU_B,221,65.8
M016,2025-04-21,SKU_E,187,51.35
M001,2025-03-24,SKU_D,382,61.9
M022,2025-03-31,SKU_C,428,71.89
M053,2025-01-27,SKU_E,503,54.1
M058,2025-03-31,SKU_D,406,48.45
M090,2025-04-14,SKU_C,418,56.72
M075,2025-04-07,SKU_E,227,42.43
M001,2025-02-03,SKU_B,464,63.79
M073,2025-04-07,SKU_C,473,57.11
M026,2025-04-14,SKU_A,567,56.28
M025,2025-01-06,SKU_B,176,51.51
M043,2025-02-10,SKU_C,489,73.39
M040,2025-02-24,SKU_B,457,78.03
M067,2025-05-05,SKU_C,485,40.9
M001,2025-03-17,SKU_A,563,65.27
M026,2025-05-19,SKU_C,421,53.55
M015,2025-01-27,SKU_D,451,75.28
M039,2025-02-03,SKU_A,536,52.68
M018,2025-03-03,SKU_C,488,46.63
M087,2025-04-07,SKU_E,189,53.96
M056,2025-03-24,SKU_D,543,64.06
M099,2025-04-07,SKU_A,457,56.91
M011,2025-02-03,SKU_E,172,75.47
M077,2025-03-03,SKU_E,335,57.27
M090,2025-02-10,SKU_E,264,55.85
M017,2025-03-17,SKU_E,675,61.01
M009,2025-02-03,SKU_C,502,48.63
M026,2025-01-20,SKU_B,439,57.9
M072,2025-03-03,SKU_B,649,62.71
M011,2025-01-13,SKU_D,248,74.59
M005,2025-03-24,SKU_E,229,45.78
M096,2025-03-31,SKU_D,610,60.84
M020,2025-04-14,SKU_A,554,57.05
M007,2025-01-20,SKU_B,704,75.91
M091,2025-02-24,SKU_D,298,76.71
M085,2025-02-03,SKU_B,309,66.61
M068,2025-04-21,SKU_B,226,41.0
M044,2025-04-07,SKU_E,283,75.63
M070,2025-01-27,SKU_C,280,55.28
M019,2025-03-31,SKU_E,635,78.31
M051,2025-01-06,SKU_D,564,60.0
M068,2025-04-07,SKU_A,207,42.93
M046,2025-04-28,SKU_D,599,73.41
M021,2025-04-28,SKU_B,532,73.85
M051,2025-05-19,SKU_E,527,62.49
M041,2025-02-10,SKU_C,354,72.02
M062,2025-05-19,SKU_A,407,54.82
M058,2025-05-19,SKU_D,645,47.31
M069,2025-02-10,SKU_C,565,70.86
M032,2025-05-05,SKU_D,427,46.69
M096,2025-01-06,SKU_A,593,65.41
M052,2025-02-03,SKU_E,199,60.8
M092,2025-02-17,SKU_D,332,64.85
M096,2025-01-06,SKU_B,677,64.76
M094,2025-03-24,SKU_B,416,52.56
M034,2025-01-13,SKU_E,668,39.25
M050,2025-02-03,SKU_A,636,77.71
M051,2025-03-17,SKU_D,346,61.6
M021,2025-04-21,SKU_E,582,76.53
M031,2025-03-24,SKU_B,318,58.72
M089,2025-01-20,SKU_C,349,47.53
M049,2025-01-27,SKU_B,503,78.32
M076,2025-01-13,SKU_D,504,38.86
M079,2025-03-31,SKU_A,427,46.32
M070,2025-02-17,SKU_E,242,54.51
M091,2025-03-03,SKU_A,264,77.28
M090,2025-02-03,SKU_D,323,60.14
M028,2025-03-31,SKU_B,533,38.66
M040,2025-02-10,SKU_B,337,77.67
M070,2025-04-07,SKU_B,252,57.86
M036,2025-01-13,SKU_E,227,60.07
M030,2025-02-10,SKU_C,531,58.1
M076,2025-05-05,SKU_A,456,44.3
M003,2025-04-28,SKU_C,446,62.13
M056,2025-05-19,SKU_A,724,69.02
M079,2025-03-31,SKU_C,656,47.43
M012,2025-03-03,SKU_D,205,75.92
M087,2025-01-20,SKU_A,248,53.0
M058,2025-03-24,SKU_E,444,48.09
M028,2025-04-28,SKU_E,348,43.45
M095,2025-05-05,SKU_C,245,64.71
M077,2025-02-24,SKU_E,344,58.79
M071,2025-04-21,SKU_E,248,52.25
M078,2025-02-24,SKU_C,181,64.17
M009,2025-01-13,SKU_B,417,50.13
M056,2025-04-14,SKU_E,665,69.44
M100,2025-03-17,SKU_C,315,81.7
M086,2025-05-12,SKU_C,714,46.91
M057,2025-02-10,SKU_C,222,69.9
M020,2025-04-28,SKU_C,706,60.44
M032,2025-04-14,SKU_B,491,51.69
M048,2025-03-10,SKU_C,585,42.09
M001,2025-05-12,SKU_A,582,61.77
M096,2025-02-17,SKU_E,568,61.86
M003,2025-01-06,SKU_B,610,64.88
M076,2025-03-17,SKU_A,573,44.09
M100,2025-04-07,SKU_A,256,79.41
M074,2025-02-24,SKU_B,379,63.84
M013,2025-01-27,SKU_E,374,62.02
M014,2025-03-24,SKU_C,222,67.65
M074,2025-01-13,SKU_E,557,62.03
M089,2025-02-03,SKU_C,498,47.81
M019,2025-05-12,SKU_C,510,77.16
M086,2025-03-24,SKU_B,601,45.08
M078,2025-03-17,SKU_B,298,65.34
M027,2025-03-10,SKU_C,338,52.79
M002,2025-04-07,SKU_B,315,57.92
