PlantID,WeekStart,Product,CapacityUnits,ProductionCostPerUnit
P065,2025-02-17,SKU_B,2459,28.05
P081,2025-02-17,SKU_B,1737,25.62
P004,2025-02-17,SKU_E,2413,16.54
P001,2025-03-24,SKU_A,3025,27.45
P074,2025-01-20,SKU_E,2778,18.92
P096,2025-04-07,SKU_B,1855,20.44
P092,2025-04-07,SKU_A,2258,14.69
P019,2025-01-13,SKU_C,2318,19.52
P064,2025-03-31,SKU_B,2166,17.12
P067,2025-01-06,SKU_C,1426,21.81
P027,2025-02-24,SKU_C,2257,24.89
P080,2025-02-17,SKU_D,1725,20.98
P038,2025-04-21,SKU_D,1583,19.23
P018,2025-02-10,SKU_B,2411,25.49
P058,2025-02-17,SKU_D,3179,20.03
P037,2025-02-24,SKU_B,2370,22.82
P005,2025-01-20,SKU_A,2234,20.66
P065,2025-04-14,SKU_C,2167,24.96
P010,2025-05-05,SKU_A,2855,19.18
P039,2025-01-06,SKU_D,1889,17.42
P056,2025-03-17,SKU_B,3022,19.29
P054,2025-01-06,SKU_B,1561,31.12
P010,2025-05-19,SKU_C,2359,21.06
P051,2025-01-13,SKU_D,2741,17.41
P014,2025-05-05,SKU_C,2431,23.43
P011,2025-04-14,SKU_C,2341,19.78
P099,2025-03-17,SKU_E,2330,19.47
P047,2025-02-10,SKU_D,1567,15.89
P036,2025-03-03,SKU_A,3029,21.86
P030,2025-04-07,SKU_C,2511,27.44
P089,2025-01-06,SKU_D,2745,20.99
P037,2025-02-03,SKU_B,1921,21.99
P030,2025-02-03,SKU_D,2289,29.33
P054,2025-04-28,SKU_A,1750,31.31
P061,2025-02-17,SKU_B,2832,14.94
P085,2025-05-19,SKU_B,1723,27.42
P006,2025-03-10,SKU_D,2627,24.66
P083,2025-03-24,SKU_D,2407,25.23
P008,2025-02-24,SKU_E,1633,14.15
P064,2025-01-27,SKU_B,2820,18.38
P097,2025-01-20,SKU_B,1725,25.51
P083,2025-05-05,SKU_D,2123,26.14
P011,2025-05-19,SKU_C,2550,19.04
P090,2025-04-07,SKU_A,1999,24.62
P056,2025-05-19,SKU_C,2601,20.81
P005,2025-01-20,SKU_E,2152,22.08
P014,2025-02-03,SKU_E,2220,22.36
P017,2025-04-07,SKU_A,2407,20.95
P075,2025-01-27,SKU_C,1801,14.88
P033,2025-02-24,SKU_D,2122,22.53
P097,2025-01-06,SKU_E,1644,26.37
P090,2025-03-10,SKU_E,1601,24.21
P078,2025-05-19,SKU_C,1404,29.98
P053,2025-04-28,SKU_A,2876,29.77
P081,2025-03-10,SKU_B,2174,26.44
P086,2025-02-17,SKU_D,2443,15.24
P032,2025-03-03,SKU_C,2374,19.99
P088,2025-01-13,SKU_C,3418,18.28
P088,2025-01-27,SKU_B,2596,19.48
P077,2025-05-12,SKU_B,2311,23.22
P039,2025-03-17,SKU_D,1460,17.17
P089,2025-03-31,SKU_A,2060,22.38
P068,2025-05-05,SKU_C,2786,17.37
P068,2025-04-07,SKU_A,2689,16.17
P085,2025-01-27,SKU_C,1499,28.49
P035,2025-02-10,SKU_D,2833,20.68
P010,2025-05-19,SKU_B,2845,17.57
P019,2025-03-31,SKU_C,2419,20.24
P033,2025-04-14,SKU_E,2236,22.75
P015,2025-05-19,SKU_C,1858,18.97
P093,2025-02-17,SKU_B,2665,22.58
P085,2025-05-05,SKU_E,1419,31.2
P089,2025-03-10,SKU_A,2882,18.58
P089,2025-02-17,SKU_D,2490,21.06
P087,2025-03-10,SKU_C,2797,23.18
P011,2025-02-17,SKU_B,2182,16.93
P041,2025-01-20,SKU_C,1403,17.42
P082,2025-05-19,SKU_C,2398,18.89
P055,2025-04-14,SKU_B,1388,24.43
P098,2025-05-19,SKU_C,1913,18.29
P063,2025-03-17,SKU_D,2057,30.01
P048,2025-05-05,SKU_B,2799,26.13
P072,2025-01-06,SKU_E,2403,15.78
P096,2025-03-24,SKU_E,1519,23.69
P087,2025-01-13,SKU_D,2275,22.78
P100,2025-01-06,SKU_A,2039,23.65
P059,2025-05-05,SKU_A,2162,29.37
P064,2025-01-27,SKU_A,2656,19.41
P093,2025-02-17,SKU_E,2265,24.7
P096,2025-03-10,SKU_C,1796,19.98
P025,2025-01-20,SKU_D,1684,29.72
P028,2025-04-07,SKU_C,1620,20.64
P079,2025-01-13,SKU_D,2224,28.67
P078,2025-02-10,SKU_B,1768,30.89
P004,2025-04-21,SKU_D,2220,16.23
P031,2025-03-31,SKU_A,1911,23.08
P019,2025-05-05,SKU_B,2476,16.61
P040,2025-04-07,SKU_E,2625,19.22
P067,2025-04-21,SKU_A,1532,22.91
P018,2025-04-07,SKU_B,2178,23.48
P037,2025-03-17,SKU_E,1957,20.82
P026,2025-05-12,SKU_E,2644,16.07
P098,2025-04-21,SKU_B,1971,19.56
P084,2025-04-07,SKU_B,2373,29.06
P006,2025-03-31,SKU_A,2140,24.83
P053,2025-01-20,SKU_A,2607,28.15
P024,2025-04-28,SKU_E,2719,30.11
P052,2025-02-17,SKU_A,1528,23.73
P024,2025-02-10,SKU_E,2652,27.41
P086,2025-05-19,SKU_A,3144,15.89
P059,2025-05-19,SKU_B,1945,27.81
P099,2025-03-24,SKU_D,2331,21.33
P058,2025-01-06,SKU_E,3263,19.62
P004,2025-03-10,SKU_E,2419,17.38
P017,2025-01-13,SKU_E,2133,19.96
P033,2025-04-07,SKU_B,2947,24.05
P038,2025-04-21,SKU_C,1504,22.05
P023,2025-04-28,SKU_D,3259,28.32
P087,2025-03-03,SKU_E,2576,21.22
P053,2025-02-17,SKU_D,2643,29.1
P038,2025-03-24,SKU_C,1669,21.29
P033,2025-05-12,SKU_D,3058,23.3
P011,2025-02-03,SKU_B,2383,17.0
P035,2025-02-10,SKU_A,2194,18.79
P095,2025-04-07,SKU_E,1947,19.78
P085,2025-02-10,SKU_A,1334,30.6
P046,2025-02-10,SKU_C,3179,23.57
P075,2025-03-10,SKU_D,2077,13.69
P041,2025-04-28,SKU_C,1388,17.91
P039,2025-03-31,SKU_D,1653,17.21
P094,2025-02-10,SKU_E,1299,22.7
P056,2025-05-05,SKU_C,3126,19.04
P095,2025-02-24,SKU_D,2292,19.6
P066,2025-04-07,SKU_D,1659,13.97
P051,2025-01-20,SKU_A,2327,14.53
P093,2025-03-17,SKU_E,2730,22.66
P089,2025-05-19,SKU_A,2664,20.03
P081,2025-03-03,SKU_C,1936,25.59
P020,2025-05-12,SKU_B,1947,28.9
P058,2025-04-14,SKU_E,2662,20.59
P095,2025-02-03,SKU_D,1932,19.46
P035,2025-01-20,SKU_B,2688,21.97
P009,2025-01-13,SKU_D,2560,19.78
P095,2025-05-12,SKU_D,2456,20.35
P014,2025-03-03,SKU_A,1870,22.59
P049,2025-02-17,SKU_C,3261,14.59
P024,2025-05-05,SKU_E,3077,31.08
P061,2025-01-20,SKU_B,2730,14.34
P070,2025-03-10,SKU_E,2996,20.32
P079,2025-05-12,SKU_C,2811,30.13
P052,2025-01-13,SKU_A,1746,24.32
P037,2025-03-03,SKU_A,2064,19.64
P039,2025-05-12,SKU_A,1820,13.6
P079,2025-05-19,SKU_B,3143,27.46
P017,2025-02-24,SKU_B,2076,22.3
P012,2025-02-17,SKU_D,2984,16.01
P067,2025-04-21,SKU_B,1725,22.22
P067,2025-02-03,SKU_B,1311,22.79
P069,2025-03-24,SKU_A,1811,17.8
P036,2025-04-07,SKU_C,2327,23.87
P018,2025-02-24,SKU_D,3149,23.66
P090,2025-05-05,SKU_B,1763,21.7
P013,2025-05-05,SKU_A,2525,21.18
P017,2025-01-20,SKU_B,2160,18.78
P087,2025-05-19,SKU_D,3108,21.42
P062,2025-02-10,SKU_E,2032,22.59
P055,2025-01-06,SKU_A,1884,25.29
P029,2025-03-03,SKU_C,2663,24.44
P046,2025-02-24,SKU_B,3291,21.59
P058,2025-02-24,SKU_C,2362,20.13
P005,2025-05-05,SKU_B,2524,20.19
P026,2025-02-17,SKU_E,2426,17.82
P055,2025-03-17,SKU_E,1933,25.55
P080,2025-02-24,SKU_C,2052,19.27
P094,2025-02-03,SKU_A,1820,23.85
P039,2025-03-31,SKU_B,1701,15.04
P047,2025-05-05,SKU_B,1861,13.94
P097,2025-01-06,SKU_A,1650,25.0
P059,2025-03-17,SKU_A,2213,28.72
P015,2025-04-07,SKU_D,1565,19.17
P050,2025-01-27,SKU_B,1936,31.26
P058,2025-01-27,SKU_E,3289,21.0
P032,2025-02-24,SKU_A,2278,22.81
P064,2025-01-06,SKU_A,2871,17.54
P052,2025-04-21,SKU_D,1608,24.31
P088,2025-05-19,SKU_A,3255,18.62
P085,2025-03-31,SKU_A,1868,27.26
P081,2025-02-17,SKU_A,1879,23.88
P031,2025-04-28,SKU_A,1584,24.13
P083,2025-01-27,SKU_D,2562,28.61
P017,2025-04-07,SKU_C,2297,19.37
P045,2025-03-31,SKU_C,3231,16.79
P099,2025-03-31,SKU_D,2251,19.38
P032,2025-03-10,SKU_C,2814,19.03
P092,2025-02-10,SKU_D,2721,17.75
P088,2025-04-14,SKU_C,3343,19.34
P026,2025-05-05,SKU_C,2121,16.92
P083,2025-04-21,SKU_E,2502,25.53
P063,2025-03-17,SKU_B,2875,30.16
P082,2025-05-19,SKU_C,2398,18.89
P007,2025-03-03,SKU_A,2692,22.53
P003,2025-01-20,SKU_A,2356,20.41
P019,2025-03-10,SKU_A,2252,20.42
P068,2025-03-03,SKU_E,2386,19.06
P038,2025-01-06,SKU_D,1258,22.08
P064,2025-02-24,SKU_E,2872,15.86
P074,2025-02-10,SKU_A,3118,19.72
P012,2025-02-17,SKU_D,2984,16.01
P035,2025-04-21,SKU_C,2143,18.7
P007,2025-04-21,SKU_E,3116,20.49
P052,2025-04-14,SKU_D,1832,27.66
P084,2025-04-28,SKU_D,2728,26.73
P059,2025-03-31,SKU_D,1695,28.52
P001,2025-04-14,SKU_B,2256,28.94
P004,2025-01-27,SKU_D,1883,16.57
P011,2025-02-03,SKU_A,2351,17.71
P078,2025-01-06,SKU_B,1363,27.79
P029,2025-01-20,SKU_A,2836,22.86
P025,2025-01-20,SKU_C,2066,28.76
P050,2025-04-21,SKU_C,2368,30.93
P056,2025-02-03,SKU_C,2865,21.93
P032,2025-03-10,SKU_B,3095,21.39
P060,2025-03-31,SKU_B,3547,15.73
P064,2025-05-19,SKU_C,2331,15.87
P001,2025-04-21,SKU_D,2489,25.92
P080,2025-01-13,SKU_B,2310,21.06
P057,2025-01-06,SKU_A,3223,18.83
P011,2025-03-24,SKU_B,1821,19.3
P056,2025-02-03,SKU_B,2462,21.58
P023,2025-04-07,SKU_E,2856,25.58
P082,2025-04-28,SKU_A,2377,21.79
P090,2025-02-03,SKU_D,2007,24.26
P070,2025-04-21,SKU_B,2943,19.12
P018,2025-05-05,SKU_C,2350,22.54
P052,2025-04-28,SKU_D,1977,25.01
P011,2025-04-28,SKU_D,2359,20.17
P007,2025-04-07,SKU_C,2460,21.25
P006,2025-03-10,SKU_C,2638,23.74
P070,2025-03-03,SKU_A,2575,19.17
P065,2025-05-19,SKU_C,2331,27.64
P015,2025-05-05,SKU_A,1912,18.45
P058,2025-01-20,SKU_C,2508,19.26
P012,2025-01-06,SKU_A,2715,16.85
P035,2025-01-27,SKU_B,3006,21.58
P031,2025-02-03,SKU_E,1835,22.31
P033,2025-01-27,SKU_D,2342,26.1
P055,2025-03-10,SKU_A,1524,24.96
P054,2025-02-03,SKU_E,1749,29.45
P049,2025-05-19,SKU_B,3035,13.72
P078,2025-01-13,SKU_B,1648,28.44
P094,2025-03-03,SKU_E,1607,25.73
P085,2025-04-21,SKU_B,1580,29.8
P098,2025-02-03,SKU_A,2108,20.85
P032,2025-02-03,SKU_E,2885,20.53
P013,2025-03-03,SKU_E,2470,20.18
P055,2025-02-17,SKU_D,1876,26.0
P063,2025-01-13,SKU_A,2726,27.34
P006,2025-02-24,SKU_E,2157,24.31
P087,2025-04-14,SKU_E,2611,21.52
P007,2025-03-10,SKU_B,2841,23.25
P021,2025-02-17,SKU_C,1742,17.87
P034,2025-04-28,SKU_B,2122,18.93
P047,2025-01-27,SKU_B,1665,16.19
P093,2025-02-24,SKU_C,2985,22.64
P058,2025-01-27,SKU_D,2708,22.38
P064,2025-04-07,SKU_C,2639,17.53
P005,2025-03-17,SKU_C,2195,21.97
P036,2025-01-13,SKU_C,2810,23.35
P078,2025-01-06,SKU_C,1330,29.14
P009,2025-04-28,SKU_E,2776,17.4
P097,2025-02-03,SKU_A,1959,24.57
P031,2025-03-10,SKU_D,1985,23.35
P074,2025-05-05,SKU_E,2283,17.59
P007,2025-04-14,SKU_C,3042,21.46
P017,2025-03-31,SKU_A,1974,19.28
P021,2025-02-17,SKU_E,1868,16.53
P040,2025-02-24,SKU_A,2247,20.09
P066,2025-02-10,SKU_E,1631,15.73
P009,2025-01-13,SKU_A,3065,16.54
P063,2025-05-19,SKU_B,2341,28.19
P018,2025-03-10,SKU_B,2402,22.21
P071,2025-02-10,SKU_C,2422,31.52
P017,2025-01-06,SKU_D,2040,19.25
P044,2025-03-24,SKU_B,1542,14.25
P087,2025-05-12,SKU_E,3006,20.15
P095,2025-01-06,SKU_C,1862,19.78
P010,2025-05-05,SKU_E,3039,21.26
P030,2025-05-12,SKU_D,2604,28.93
P084,2025-03-03,SKU_B,2364,26.89
P091,2025-01-06,SKU_A,2236,21.28
P006,2025-02-10,SKU_E,2399,26.11
P008,2025-03-10,SKU_D,2062,16.73
P043,2025-04-21,SKU_C,2613,20.79
P066,2025-04-14,SKU_E,1341,13.62
P032,2025-01-06,SKU_E,3090,22.38
P029,2025-03-10,SKU_D,2660,25.63
P057,2025-01-13,SKU_A,3349,21.55
P094,2025-02-10,SKU_B,1808,22.81
P007,2025-05-19,SKU_E,2313,20.22
P021,2025-05-19,SKU_C,1881,18.15
P071,2025-03-17,SKU_B,2568,29.56
P067,2025-03-10,SKU_D,1417,23.26
P082,2025-01-27,SKU_D,2162,19.06
P063,2025-04-28,SKU_A,2064,30.5
P038,2025-02-03,SKU_B,1436,21.03
P037,2025-03-24,SKU_B,1842,20.58
P080,2025-01-06,SKU_D,1960,21.45
P008,2025-01-20,SKU_D,2177,14.23
P005,2025-05-12,SKU_C,2360,21.21
P033,2025-04-21,SKU_B,2438,25.71
P035,2025-04-07,SKU_C,3071,20.17
P072,2025-01-13,SKU_E,2744,16.52
P005,2025-03-03,SKU_B,2602,23.08
P011,2025-01-20,SKU_E,2387,18.75
P066,2025-04-14,SKU_C,1825,16.82
P099,2025-03-24,SKU_E,2713,22.85
P014,2025-03-03,SKU_E,2334,20.9
P090,2025-05-12,SKU_B,1764,23.97
P055,2025-01-20,SKU_C,1365,23.69
P022,2025-04-21,SKU_A,1774,30.53
P036,2025-05-19,SKU_E,2463,21.57
P026,2025-05-19,SKU_E,2185,17.81
P001,2025-04-07,SKU_D,2524,25.21
P099,2025-03-24,SKU_C,2966,21.84
P008,2025-03-03,SKU_D,1846,15.77
P049,2025-03-17,SKU_A,3148,17.11
P010,2025-01-20,SKU_A,2674,21.14
P012,2025-01-13,SKU_B,2915,18.1
P038,2025-05-05,SKU_E,1396,19.26
P097,2025-04-07,SKU_D,1528,25.22
P075,2025-03-24,SKU_A,1481,13.5
P091,2025-01-27,SKU_B,2559,18.29
P037,2025-02-03,SKU_B,1921,21.99
P060,2025-02-24,SKU_A,2768,15.52
P052,2025-02-10,SKU_A,2058,26.82
P038,2025-03-10,SKU_B,1547,20.72
P094,2025-04-14,SKU_B,1522,25.49
P093,2025-04-21,SKU_E,3126,22.16
P036,2025-01-20,SKU_E,2283,24.5
P040,2025-03-17,SKU_C,2058,21.81
P079,2025-01-27,SKU_B,2380,29.37
P091,2025-01-20,SKU_D,2847,21.26
P024,2025-03-03,SKU_A,2197,28.66
P035,2025-01-06,SKU_C,2333,21.41
P075,2025-02-24,SKU_B,1702,13.89
P063,2025-02-03,SKU_A,2742,28.28
P024,2025-05-05,SKU_E,3077,31.08
P072,2025-01-20,SKU_A,2437,15.8
P063,2025-05-12,SKU_C,2661,27.97
P040,2025-03-10,SKU_A,2047,18.34
P096,2025-01-27,SKU_E,1271,21.18
P024,2025-03-17,SKU_A,2976,28.09
P097,2025-03-17,SKU_C,1694,25.1
P009,2025-04-07,SKU_A,2691,19.02
P038,2025-01-27,SKU_C,1647,20.77
P092,2025-01-06,SKU_E,1930,15.24
P028,2025-02-24,SKU_D,1659,23.48
P003,2025-01-20,SKU_E,3252,19.17
P059,2025-04-14,SKU_E,2364,31.25
P051,2025-01-13,SKU_E,2448,16.29
P079,2025-04-07,SKU_A,2463,29.1
P010,2025-02-10,SKU_D,3249,20.36
P023,2025-03-17,SKU_E,2386,27.33
P035,2025-04-21,SKU_C,2143,18.7
P013,2025-04-28,SKU_A,2999,22.4
P076,2025-03-10,SKU_D,2430,16.89
P052,2025-05-19,SKU_B,2030,26.64
P019,2025-04-21,SKU_B,1997,19.6
P037,2025-03-31,SKU_D,2317,19.45
P054,2025-01-06,SKU_A,1431,28.39
P016,2025-05-12,SKU_C,2024,20.37
P036,2025-02-03,SKU_C,2214,21.78
P053,2025-01-13,SKU_D,2687,28.78
P068,2025-01-20,SKU_C,2689,16.47
P002,2025-02-24,SKU_C,3180,29.66
P099,2025-04-07,SKU_C,2259,19.44
P059,2025-01-27,SKU_E,2255,31.27
P034,2025-03-03,SKU_B,1779,17.31
P020,2025-04-07,SKU_A,2225,25.4
P050,2025-03-10,SKU_C,2046,29.93
P090,2025-05-12,SKU_D,1660,24.56
P086,2025-03-17,SKU_E,2866,18.11
P096,2025-05-12,SKU_D,1683,23.82
P023,2025-04-28,SKU_B,2604,27.87
P090,2025-01-27,SKU_A,2030,21.72
P025,2025-02-03,SKU_B,1709,27.77
P027,2025-01-20,SKU_E,2433,25.65
P020,2025-05-12,SKU_C,2494,26.54
P025,2025-05-19,SKU_C,1865,29.8
P098,2025-05-19,SKU_E,1854,18.66
P080,2025-05-12,SKU_C,1926,22.42
P051,2025-02-10,SKU_A,2109,13.96
P097,2025-04-14,SKU_D,1798,24.56
P023,2025-05-05,SKU_E,3327,28.24
P029,2025-04-07,SKU_A,2638,23.33
P026,2025-05-19,SKU_A,2159,18.1
P098,2025-05-19,SKU_E,1854,18.66
P093,2025-01-20,SKU_B,2846,23.97
P033,2025-05-19,SKU_E,2554,23.24
P084,2025-04-14,SKU_B,2391,28.29
P004,2025-03-17,SKU_C,2100,17.98
P061,2025-02-03,SKU_C,3207,16.55
P035,2025-01-20,SKU_C,2125,22.3
P067,2025-04-21,SKU_E,1399,22.28
P029,2025-02-24,SKU_C,2119,24.29
P037,2025-04-28,SKU_D,2301,20.0
P039,2025-04-21,SKU_A,1667,16.08
P082,2025-02-03,SKU_D,2975,19.07
P010,2025-02-24,SKU_A,2570,20.34
P040,2025-04-21,SKU_B,2378,21.55
P082,2025-05-19,SKU_A,2183,22.09
P050,2025-02-17,SKU_C,2491,29.35
P012,2025-02-10,SKU_C,2963,17.09
P090,2025-04-07,SKU_C,1780,21.93
P022,2025-01-27,SKU_A,2012,28.68
P050,2025-04-07,SKU_E,2511,29.83
P034,2025-03-31,SKU_E,2361,18.43
P013,2025-02-10,SKU_B,2595,20.77
P029,2025-03-10,SKU_A,2875,23.99
P018,2025-03-17,SKU_E,2832,22.05
P051,2025-05-12,SKU_C,2567,15.02
P032,2025-02-10,SKU_C,2917,20.45
P071,2025-05-05,SKU_E,1723,29.79
P069,2025-02-10,SKU_E,2264,19.36
P019,2025-01-06,SKU_C,1982,20.27
P003,2025-04-14,SKU_B,2862,19.37
P019,2025-03-31,SKU_C,2419,20.24
P085,2025-02-17,SKU_D,1798,28.92
P016,2025-03-24,SKU_E,2358,22.38
P059,2025-02-10,SKU_E,1659,31.33
P062,2025-04-07,SKU_E,2249,23.31
P031,2025-04-07,SKU_B,1889,24.19
P026,2025-01-06,SKU_E,2661,16.79
P002,2025-02-10,SKU_A,2553,28.71
P009,2025-03-03,SKU_E,3200,16.97
P094,2025-02-10,SKU_C,1265,23.77
P035,2025-03-10,SKU_B,2219,20.43
P023,2025-05-12,SKU_C,2543,27.5
P077,2025-04-14,SKU_E,2359,21.05
P083,2025-04-14,SKU_A,2749,27.71
P066,2025-01-06,SKU_B,1316,15.4
P038,2025-03-24,SKU_B,1675,22.27
P019,2025-01-06,SKU_D,2610,18.92
P099,2025-05-05,SKU_B,2325,19.29
P032,2025-05-12,SKU_E,2111,21.39
P034,2025-03-10,SKU_E,2165,19.02
P025,2025-02-17,SKU_B,1809,31.04
P060,2025-05-19,SKU_D,3426,16.95
P099,2025-05-19,SKU_D,3114,19.57
P096,2025-05-19,SKU_A,1306,21.42
P076,2025-03-03,SKU_D,2296,16.94
P015,2025-03-31,SKU_E,1643,21.51
P053,2025-01-20,SKU_C,2236,28.83
P035,2025-01-20,SKU_D,2233,21.92
P010,2025-05-12,SKU_B,2610,18.48
P016,2025-01-06,SKU_C,2289,21.86
P061,2025-03-03,SKU_C,2861,16.72
P070,2025-01-20,SKU_D,3087,20.99
P077,2025-01-06,SKU_E,1972,20.63
P092,2025-03-03,SKU_B,2390,15.76
P018,2025-03-03,SKU_D,2208,23.35
P041,2025-02-03,SKU_D,1802,17.39
P050,2025-03-10,SKU_D,1816,29.78
P055,2025-02-17,SKU_A,1449,23.49
P019,2025-01-13,SKU_A,2295,16.51
P017,2025-04-14,SKU_B,1893,20.7
P044,2025-03-17,SKU_B,1537,14.63
P022,2025-05-12,SKU_B,1697,30.82
P045,2025-02-24,SKU_A,3085,18.41
P029,2025-04-07,SKU_C,2006,25.35
P030,2025-02-10,SKU_C,2285,28.11
P054,2025-03-24,SKU_E,1782,30.98
P033,2025-03-03,SKU_D,2396,24.21
P097,2025-05-12,SKU_A,2115,24.26
P055,2025-03-17,SKU_B,1879,26.38
P032,2025-04-21,SKU_E,2489,19.8
P095,2025-02-03,SKU_C,1803,21.61
P029,2025-04-14,SKU_D,2124,25.62
P075,2025-03-17,SKU_D,1937,16.01
P032,2025-03-03,SKU_A,2851,19.68
P039,2025-01-27,SKU_E,1775,14.83
P013,2025-01-20,SKU_C,3117,21.77
P018,2025-01-20,SKU_D,2648,24.57
P074,2025-04-21,SKU_B,2224,20.49
P073,2025-04-07,SKU_E,2475,21.58
P031,2025-04-14,SKU_E,1619,24.72
P050,2025-05-19,SKU_A,1998,27.98
P058,2025-05-19,SKU_E,2789,22.69
P072,2025-03-10,SKU_D,2926,19.1
P019,2025-02-24,SKU_A,1943,17.66
P031,2025-01-13,SKU_D,1508,24.83
P077,2025-05-05,SKU_E,1979,21.07
P008,2025-04-07,SKU_E,2067,17.39
P045,2025-05-19,SKU_A,2499,16.71
P054,2025-02-17,SKU_E,1435,28.62
P095,2025-02-10,SKU_C,2496,18.41
P074,2025-04-21,SKU_A,3050,19.19
P013,2025-01-27,SKU_A,3121,21.11
P054,2025-04-28,SKU_B,1477,29.68
P069,2025-04-28,SKU_E,1699,16.85
P006,2025-04-21,SKU_B,2328,26.33
P004,2025-03-24,SKU_B,2209,19.85
P076,2025-04-21,SKU_E,1965,18.03
P041,2025-04-14,SKU_C,1796,17.61
P017,2025-04-28,SKU_C,2464,19.62
P076,2025-03-03,SKU_B,2401,17.27
P001,2025-01-20,SKU_B,2345,25.31
P002,2025-05-19,SKU_D,2475,30.09
P046,2025-02-17,SKU_B,3473,22.98
P048,2025-03-03,SKU_B,2540,25.98
P024,2025-03-31,SKU_D,2633,30.61
P020,2025-02-03,SKU_C,2480,27.58
P069,2025-03-17,SKU_C,1714,16.54
P052,2025-03-03,SKU_B,1927,24.2
P080,2025-04-21,SKU_D,2238,21.86
P023,2025-02-03,SKU_E,2399,26.16
P031,2025-04-21,SKU_B,1986,22.07
P090,2025-03-24,SKU_C,1642,23.64
P062,2025-05-12,SKU_D,2164,23.21
P016,2025-02-10,SKU_D,2282,21.22
P001,2025-02-17,SKU_D,2274,25.01
P008,2025-01-06,SKU_E,1496,14.45
P032,2025-03-24,SKU_B,2248,21.02
P011,2025-04-07,SKU_E,2484,19.51
P093,2025-03-17,SKU_A,2123,22.97
P065,2025-02-24,SKU_A,2292,25.53
P019,2025-04-28,SKU_A,2566,19.61
P037,2025-01-13,SKU_D,2264,19.33
P002,2025-05-05,SKU_D,2493,29.27
P028,2025-02-03,SKU_E,1655,22.33
P002,2025-04-07,SKU_B,3361,29.29
P067,2025-02-17,SKU_D,1710,22.95
P005,2025-04-07,SKU_E,2642,23.26
P067,2025-03-17,SKU_A,1322,20.46
P088,2025-05-12,SKU_D,2721,18.14
P037,2025-02-10,SKU_B,2531,21.56
P031,2025-02-17,SKU_D,1800,21.24
P099,2025-01-06,SKU_C,3140,19.02
P047,2025-03-10,SKU_C,2036,13.66
P095,2025-03-31,SKU_A,1810,22.11
P036,2025-05-12,SKU_E,3115,24.46
P099,2025-03-03,SKU_D,2714,20.01
P026,2025-02-24,SKU_A,2161,17.83
P067,2025-03-10,SKU_A,1535,21.78
P012,2025-04-28,SKU_E,2717,17.44
P070,2025-01-20,SKU_D,3087,20.99
P057,2025-01-20,SKU_D,3052,17.68
P033,2025-05-05,SKU_C,2259,24.89
P070,2025-01-27,SKU_D,3161,18.32
P097,2025-04-07,SKU_A,1695,24.45
P046,2025-03-31,SKU_B,2852,24.36
P017,2025-04-28,SKU_A,1739,20.98
P100,2025-01-27,SKU_C,2014,24.29
P035,2025-03-10,SKU_C,3061,21.12
P063,2025-02-03,SKU_A,2742,28.28
P017,2025-04-07,SKU_B,2385,19.4
P089,2025-02-03,SKU_D,2466,20.99
P062,2025-02-17,SKU_D,1582,23.97
P065,2025-04-21,SKU_B,1923,25.57
P058,2025-02-24,SKU_A,2377,22.0
P100,2025-03-31,SKU_C,1822,24.88
P078,2025-04-07,SKU_A,1606,29.82
P028,2025-01-20,SKU_A,1531,23.24
P024,2025-02-10,SKU_A,2257,28.18
P022,2025-02-10,SKU_C,2124,29.58
P096,2025-04-07,SKU_E,1737,22.71
P007,2025-02-10,SKU_B,2109,20.06
P080,2025-05-19,SKU_A,2180,22.65
P099,2025-05-12,SKU_B,2642,21.01
P069,2025-01-20,SKU_D,1681,18.47
P052,2025-03-17,SKU_E,1954,25.03
P029,2025-02-10,SKU_E,2642,25.34
P008,2025-01-13,SKU_E,1824,16.52
P062,2025-05-19,SKU_D,2166,22.45
P091,2025-04-07,SKU_A,2247,17.94
P004,2025-03-10,SKU_C,1660,17.44
P022,2025-03-10,SKU_B,1690,27.77
P090,2025-04-21,SKU_C,1574,22.23
P067,2025-05-05,SKU_B,1805,23.86
P096,2025-01-13,SKU_A,1406,21.66
P070,2025-04-07,SKU_E,2983,19.88
P002,2025-03-03,SKU_B,2902,28.65
P035,2025-03-24,SKU_D,2522,19.97
P018,2025-05-19,SKU_E,2957,24.31
P028,2025-05-19,SKU_B,1849,20.69
P064,2025-05-12,SKU_D,3057,17.21
P009,2025-02-24,SKU_E,2967,16.34
P045,2025-04-21,SKU_D,2622,18.02
P071,2025-03-31,SKU_B,2484,31.19
P008,2025-03-10,SKU_A,1745,15.45
P037,2025-03-17,SKU_A,1868,22.06
P021,2025-03-24,SKU_C,2388,15.82
P032,2025-02-17,SKU_B,2677,21.6
P036,2025-02-10,SKU_C,3062,21.07
P005,2025-01-27,SKU_C,2698,20.36
P053,2025-01-20,SKU_B,2039,29.28
P012,2025-01-06,SKU_B,2105,15.66
P084,2025-05-12,SKU_D,1942,29.76
P091,2025-03-03,SKU_E,2227,20.69
P098,2025-04-07,SKU_B,2098,17.98
P028,2025-05-12,SKU_C,2016,23.16
P015,2025-04-21,SKU_D,1492,20.64
P084,2025-02-17,SKU_C,2296,30.38
P047,2025-03-17,SKU_A,1628,13.4
P050,2025-02-17,SKU_C,2491,29.35
P080,2025-03-31,SKU_B,2584,20.83
P045,2025-03-03,SKU_A,2933,18.09
